id,title,channel,durationSeconds,published
nh4ZKxEHGS0,"Watched https://www.youtube.com/watch?v=nh4ZKxEHGS0","Unknown",1599,"2024-12-24T23:21:03.027Z"
jieSdhavx7A,"Watched https://www.youtube.com/watch?v=jieSdhavx7A","Unknown",1697,"2024-12-24T23:18:58.679Z"
UBh00P60jlU,"Watched https://www.youtube.com/watch?v=UBh00P60jlU","Unknown",2281,"2024-12-24T22:37:29.358Z"
MeDgvTmEfR8,"Watched https://www.youtube.com/watch?v=MeDgvTmEfR8","Unknown",2370,"2024-12-24T21:56:53.453Z"
u2NH-62UFao,"Watched https://www.youtube.com/watch?v=u2NH-62UFao","Unknown",1304,"2024-12-24T21:34:02.989Z"
OPUTLWhhqCo,"Watched https://www.youtube.com/watch?v=OPUTLWhhqCo","Unknown",2142,"2024-12-24T17:44:58.886Z"
MM1-lbwNJ3c,"Watched https://www.youtube.com/watch?v=MM1-lbwNJ3c","Unknown",306,"2024-12-24T17:25:57.310Z"
6j1QlOO2LOE,"Watched https://www.youtube.com/watch?v=6j1QlOO2LOE","Unknown",535,"2024-12-24T17:22:41.548Z"
5dseXhF8cCc,"Watched https://www.youtube.com/watch?v=5dseXhF8cCc","Unknown",1116,"2024-12-24T17:02:24.411Z"
uzJXzgd2ZMs,"Watched https://www.youtube.com/watch?v=uzJXzgd2ZMs","Unknown",977,"2024-12-24T09:29:26.242Z"
fEs6Odp2cWw,"Watched https://www.youtube.com/watch?v=fEs6Odp2cWw","Unknown",627,"2024-12-24T09:18:56.256Z"
agMsMbXRENQ,"Watched https://www.youtube.com/watch?v=agMsMbXRENQ","Unknown",690,"2024-12-24T08:22:14.191Z"
8iEb266ZfWQ,"Watched https://www.youtube.com/watch?v=8iEb266ZfWQ","Unknown",8364,"2024-12-24T07:56:40.557Z"
8iEb266ZfWQ,"Watched https://www.youtube.com/watch?v=8iEb266ZfWQ","Unknown",8364,"2024-12-24T07:56:40.557Z"
IaXdSGkh8Ww,"Watched https://www.youtube.com/watch?v=IaXdSGkh8Ww","Unknown",1748,"2024-12-25T03:12:46.739Z"
SpJlSh8RUvk,"Watched https://www.youtube.com/watch?v=SpJlSh8RUvk","Unknown",953,"2024-12-23T07:08:08.092Z"
p0Q0LexfUP0,"Watched https://www.youtube.com/watch?v=p0Q0LexfUP0","Unknown",3368,"2024-12-23T06:11:59.515Z"
ZIfSaDNVjXI,"Watched https://www.youtube.com/watch?v=ZIfSaDNVjXI","Unknown",111,"2024-12-23T05:16:39.883Z"
FZcpLmOOsME,"Watched https://www.youtube.com/watch?v=FZcpLmOOsME","Unknown",1464,"2024-12-23T04:51:27.706Z"
ugtWxU7eWNM,"Watched https://www.youtube.com/watch?v=ugtWxU7eWNM","Unknown",5050,"2024-12-23T02:07:56.811Z"
SM5OhK0DJ_I,"Watched https://www.youtube.com/watch?v=SM5OhK0DJ_I","Unknown",4318,"2024-12-22T23:42:27.190Z"
JfZxOuc9Qwk,"Watched https://www.youtube.com/watch?v=JfZxOuc9Qwk","Unknown",2146,"2024-12-22T21:27:57.862Z"
PvLKzhr9xtA,"Watched https://www.youtube.com/watch?v=PvLKzhr9xtA","Unknown",870,"2024-12-22T21:12:51.261Z"
LHcN8ADsiIA,"Watched https://www.youtube.com/watch?v=LHcN8ADsiIA","Unknown",534,"2024-12-22T21:06:50.781Z"
6o5RprIJmfA,"Watched https://www.youtube.com/watch?v=6o5RprIJmfA","Unknown",531,"2024-12-22T20:52:39.205Z"
cVPn1Q8Avkg,"Watched https://www.youtube.com/watch?v=cVPn1Q8Avkg","Unknown",1206,"2024-12-22T20:13:52.259Z"
SM5OhK0DJ_I,"Watched https://www.youtube.com/watch?v=SM5OhK0DJ_I","Unknown",4318,"2024-12-22T23:42:27.190Z"
SM5OhK0DJ_I,"Watched https://www.youtube.com/watch?v=SM5OhK0DJ_I","Unknown",4318,"2024-12-22T23:42:27.190Z"
S8wuQwBVzjo,"Watched https://www.youtube.com/watch?v=S8wuQwBVzjo","Unknown",42898,"2024-12-20T17:36:08.475Z"
DSsXCR6DXo0,"Watched https://www.youtube.com/watch?v=DSsXCR6DXo0","Unknown",2911,"2024-12-20T09:42:30.638Z"
rLxPybS0GyE,"Watched https://www.youtube.com/watch?v=rLxPybS0GyE","Unknown",3634,"2024-12-20T07:37:51.212Z"
5yonynHVue0,"Watched https://www.youtube.com/watch?v=5yonynHVue0","Unknown",725,"2024-12-20T07:23:53.207Z"
czJaA0S2AjE,"Watched https://www.youtube.com/watch?v=czJaA0S2AjE","Unknown",499,"2024-12-20T07:17:09.434Z"
VNyiFNP6Aaw,"Watched https://www.youtube.com/watch?v=VNyiFNP6Aaw","Unknown",543,"2024-12-20T07:07:18.126Z"
iqufG3y4yNE,"Watched https://www.youtube.com/watch?v=iqufG3y4yNE","Unknown",1358,"2024-12-20T06:50:49.833Z"
5qDTCKoiF_Q,"Watched https://www.youtube.com/watch?v=5qDTCKoiF_Q","Unknown",26808,"2024-12-20T03:19:51.914Z"
eCSwrDkteiM,"Watched https://www.youtube.com/watch?v=eCSwrDkteiM","Unknown",799,"2024-12-20T00:39:29.507Z"
XoOxsKjarh4,"Watched https://www.youtube.com/watch?v=XoOxsKjarh4","Unknown",604,"2024-12-19T23:52:26.091Z"
2ILqXuDpzd8,"Watched https://www.youtube.com/watch?v=2ILqXuDpzd8","Unknown",679,"2024-12-19T23:49:01.194Z"
ClK__s4Gj7k,"Watched https://www.youtube.com/watch?v=ClK__s4Gj7k","Unknown",3624,"2024-12-19T23:47:57.922Z"
yMrlwgJFy5E,"Watched https://www.youtube.com/watch?v=yMrlwgJFy5E","Unknown",2607,"2024-12-19T22:15:59.726Z"
i8UzTUzplNQ,"Watched https://www.youtube.com/watch?v=i8UzTUzplNQ","Unknown",1086,"2024-12-19T22:15:35.374Z"
dCXfnD2cp8w,"Watched https://www.youtube.com/watch?v=dCXfnD2cp8w","Unknown",13642,"2024-12-19T12:47:35.482Z"
WF6iCn04DqQ,"Watched https://www.youtube.com/watch?v=WF6iCn04DqQ","Unknown",8390,"2024-12-19T10:27:39.790Z"
Bl2qczHY33Q,"Watched https://www.youtube.com/watch?v=Bl2qczHY33Q","Unknown",10296,"2024-12-19T07:35:58.720Z"
Cu4azr1q974,"Watched https://www.youtube.com/watch?v=Cu4azr1q974","Unknown",2574,"2024-12-19T06:52:59.620Z"
Go4P5Z5-5z8,"Watched https://www.youtube.com/watch?v=Go4P5Z5-5z8","Unknown",684,"2024-12-19T05:48:09.821Z"
wJHMKZAlPog,"Watched https://www.youtube.com/watch?v=wJHMKZAlPog","Unknown",27,"2024-12-18T23:30:49.498Z"
KfkH9VIccMM,"Watched https://www.youtube.com/watch?v=KfkH9VIccMM","Unknown",53,"2024-12-18T23:30:48.292Z"
6EvMJI6jQPU,"Watched https://www.youtube.com/watch?v=6EvMJI6jQPU","Unknown",42,"2024-12-18T23:30:47.549Z"
StysjXb9isQ,"Watched https://www.youtube.com/watch?v=StysjXb9isQ","Unknown",60,"2024-12-18T23:30:42.830Z"
63q3S5cwUqY,"Watched https://www.youtube.com/watch?v=63q3S5cwUqY","Unknown",38,"2024-12-18T23:30:36.974Z"
dvWFsQiMZ-8,"Watched https://www.youtube.com/watch?v=dvWFsQiMZ-8","Unknown",29,"2024-12-18T23:30:09.653Z"
NdhgKK0O6vI,"Watched https://www.youtube.com/watch?v=NdhgKK0O6vI","Unknown",60,"2024-12-18T23:29:28.759Z"
zdjM9y67E8c,"Watched https://www.youtube.com/watch?v=zdjM9y67E8c","Unknown",24,"2024-12-18T23:29:26.140Z"
WPIQB5WBx_A,"Watched https://www.youtube.com/watch?v=WPIQB5WBx_A","Unknown",37,"2024-12-18T23:29:21.586Z"
6dvoCsXYbFQ,"Watched https://www.youtube.com/watch?v=6dvoCsXYbFQ","Unknown",1078,"2024-12-18T11:07:04.437Z"
apZwCXy8E9U,"Watched https://www.youtube.com/watch?v=apZwCXy8E9U","Unknown",1016,"2024-12-18T06:53:40.558Z"
i8UzTUzplNQ,"Watched https://www.youtube.com/watch?v=i8UzTUzplNQ","Unknown",1086,"2024-12-19T22:15:35.374Z"
B2j-LgcA7Gk,"Watched https://www.youtube.com/watch?v=B2j-LgcA7Gk","Unknown",1311,"2024-12-17T16:46:32.337Z"
P8RCbp-vKsQ,"Watched https://www.youtube.com/watch?v=P8RCbp-vKsQ","Unknown",11756,"2024-12-17T13:02:34.908Z"
sgSydgRj5v4,"Watched https://www.youtube.com/watch?v=sgSydgRj5v4","Unknown",11081,"2024-12-17T09:57:48.362Z"
On-ps8HIAZU,"Watched https://www.youtube.com/watch?v=On-ps8HIAZU","Unknown",3642,"2024-12-17T08:57:00.473Z"
FbIddaXQv8k,"Watched https://www.youtube.com/watch?v=FbIddaXQv8k","Unknown",11559,"2024-12-17T08:48:46.124Z"
ANVc9yJpcfs,"Watched https://www.youtube.com/watch?v=ANVc9yJpcfs","Unknown",744,"2024-12-17T08:31:12.325Z"
t6DxjTn8NeM,"Watched https://www.youtube.com/watch?v=t6DxjTn8NeM","Unknown",2434,"2024-12-17T07:36:26.516Z"
rAbe9QJD7LA,"Watched https://www.youtube.com/watch?v=rAbe9QJD7LA","Unknown",783,"2024-12-17T07:23:23.218Z"
FRdeyrfhVIg,"Watched https://www.youtube.com/watch?v=FRdeyrfhVIg","Unknown",1861,"2024-12-17T06:51:43.728Z"
1rEoHOxuZ3E,"Watched https://www.youtube.com/watch?v=1rEoHOxuZ3E","Unknown",594,"2024-12-17T06:00:26.082Z"
oPA7tA1a-ko,"Watched https://www.youtube.com/watch?v=oPA7tA1a-ko","Unknown",1500,"2024-12-17T06:00:04.811Z"
ywznil3fwpw,"Watched https://www.youtube.com/watch?v=ywznil3fwpw","Unknown",1906,"2024-12-17T02:25:47.309Z"
qXa6X4IzYko,"Watched https://www.youtube.com/watch?v=qXa6X4IzYko","Unknown",217,"2024-12-17T02:19:56.228Z"
E7_ZWycHLeY,"Watched https://www.youtube.com/watch?v=E7_ZWycHLeY","Unknown",810,"2024-12-17T02:06:10.855Z"
LFnI5W24fTI,"Watched https://www.youtube.com/watch?v=LFnI5W24fTI","Unknown",83,"2024-12-17T02:04:34.463Z"
LyNw4SWjRzs,"Watched https://www.youtube.com/watch?v=LyNw4SWjRzs","Unknown",84,"2024-12-17T02:03:27.471Z"
QaV__EcyKGU,"Watched https://www.youtube.com/watch?v=QaV__EcyKGU","Unknown",129,"2024-12-17T01:57:16.602Z"
LLWlPyRhUTY,"Watched https://www.youtube.com/watch?v=LLWlPyRhUTY","Unknown",362,"2024-12-17T01:48:22.302Z"
e3gh219UJQc,"Watched https://www.youtube.com/watch?v=e3gh219UJQc","Unknown",531,"2024-12-17T01:37:47.447Z"
Lm47vXd-MdI,"Watched https://www.youtube.com/watch?v=Lm47vXd-MdI","Unknown",236,"2024-12-17T01:33:16.983Z"
X6OowkRjVLc,"Watched https://www.youtube.com/watch?v=X6OowkRjVLc","Unknown",241,"2024-12-17T01:28:32.887Z"
9hRPD6TbIPI,"Watched https://www.youtube.com/watch?v=9hRPD6TbIPI","Unknown",106,"2024-12-17T01:26:34.904Z"
mtd92pfy0YY,"Watched https://www.youtube.com/watch?v=mtd92pfy0YY","Unknown",198,"2024-12-17T01:23:15.384Z"
OQyQZFEiNKQ,"Watched https://www.youtube.com/watch?v=OQyQZFEiNKQ","Unknown",216,"2024-12-17T01:19:12.971Z"
Cz7tw5ViYxk,"Watched https://www.youtube.com/watch?v=Cz7tw5ViYxk","Unknown",942,"2024-12-17T01:05:20.503Z"
kEOctaHwmbc,"Watched https://www.youtube.com/watch?v=kEOctaHwmbc","Unknown",241,"2024-12-17T00:47:10.504Z"
wJNbtYdr-Hg,"Watched https://www.youtube.com/watch?v=wJNbtYdr-Hg","Unknown",396,"2024-12-17T00:40:33.767Z"
1wcaSyBmojM,"Watched https://www.youtube.com/watch?v=1wcaSyBmojM","Unknown",285,"2024-12-17T00:39:13.207Z"
3B1kFZ3LfLM,"Watched https://www.youtube.com/watch?v=3B1kFZ3LfLM","Unknown",263,"2024-12-17T00:38:53.901Z"
RXqNwcrVq_Q,"Watched https://www.youtube.com/watch?v=RXqNwcrVq_Q","Unknown",375,"2024-12-17T00:32:35.152Z"
RNbi2cUZt1o,"Watched https://www.youtube.com/watch?v=RNbi2cUZt1o","Unknown",2479,"2024-12-17T00:10:20.295Z"
i8M2l_qDkM0,"Watched https://www.youtube.com/watch?v=i8M2l_qDkM0","Unknown",510,"2024-12-17T00:06:56.167Z"
5qDTCKoiF_Q,"Watched https://www.youtube.com/watch?v=5qDTCKoiF_Q","Unknown",26808,"2024-12-20T03:19:51.914Z"
UhBxeP8xOKY,"Watched https://www.youtube.com/watch?v=UhBxeP8xOKY","Unknown",10914,"2024-12-16T15:02:47.791Z"
6Lxt3yW7Ex4,"Watched https://www.youtube.com/watch?v=6Lxt3yW7Ex4","Unknown",8872,"2024-12-16T12:34:49.935Z"
KOvWrwCkyF4,"Watched https://www.youtube.com/watch?v=KOvWrwCkyF4","Unknown",11620,"2024-12-16T09:21:04.807Z"
wJPjAJRhnxE,"Watched https://www.youtube.com/watch?v=wJPjAJRhnxE","Unknown",3250,"2024-12-16T07:52:49.700Z"
l27H82aKP6E,"Watched https://www.youtube.com/watch?v=l27H82aKP6E","Unknown",5677,"2024-12-16T06:54:38.502Z"
XPgSRxB4Lbc,"Watched https://www.youtube.com/watch?v=XPgSRxB4Lbc","Unknown",3721,"2024-12-16T05:20:11.525Z"
4MY-6R7Jx2o,"Watched https://www.youtube.com/watch?v=4MY-6R7Jx2o","Unknown",2997,"2024-12-16T04:53:46.673Z"
w7kJzvEwmSE,"Watched https://www.youtube.com/watch?v=w7kJzvEwmSE","Unknown",888,"2024-12-16T04:28:37.023Z"
WMtUvsxLqbE,"Watched https://www.youtube.com/watch?v=WMtUvsxLqbE","Unknown",685,"2024-12-16T04:16:28.862Z"
CmF8xpkS1L8,"Watched https://www.youtube.com/watch?v=CmF8xpkS1L8","Unknown",610,"2024-12-16T03:58:33.837Z"
ZljE-xC2Dpo,"Watched https://www.youtube.com/watch?v=ZljE-xC2Dpo","Unknown",698,"2024-12-16T03:52:10.866Z"
Z7QnIRDBUUY,"Watched https://www.youtube.com/watch?v=Z7QnIRDBUUY","Unknown",601,"2024-12-16T03:46:10.986Z"
UuLHLrYThTk,"Watched https://www.youtube.com/watch?v=UuLHLrYThTk","Unknown",930,"2024-12-16T03:30:49.145Z"
dmIkfHvdw5s,"Watched https://www.youtube.com/watch?v=dmIkfHvdw5s","Unknown",1044,"2024-12-16T03:24:42.159Z"
UtQxeu3_BM4,"Watched https://www.youtube.com/watch?v=UtQxeu3_BM4","Unknown",1076,"2024-12-16T03:20:36.328Z"
rnHysDMGsRg,"Watched https://www.youtube.com/watch?v=rnHysDMGsRg","Unknown",3722,"2024-12-16T03:00:25.796Z"
riuTBINLkis,"Watched https://www.youtube.com/watch?v=riuTBINLkis","Unknown",2520,"2024-12-16T02:51:50.912Z"
vPq6SgFwswo,"Watched https://www.youtube.com/watch?v=vPq6SgFwswo","Unknown",3446,"2024-12-16T02:43:22.990Z"
NnGX_PoI-6o,"Watched https://www.youtube.com/watch?v=NnGX_PoI-6o","Unknown",550,"2024-12-16T02:22:45.131Z"
vQVuGeoqyUc,"Watched https://www.youtube.com/watch?v=vQVuGeoqyUc","Unknown",1280,"2024-12-16T01:37:47.263Z"
4X0Qh7aH1WY,"Watched https://www.youtube.com/watch?v=4X0Qh7aH1WY","Unknown",1078,"2024-12-16T01:27:08.169Z"
6FrB6hx3x7w,"Watched https://www.youtube.com/watch?v=6FrB6hx3x7w","Unknown",12390,"2024-12-16T01:26:50.383Z"
3nlU0DKJfDU,"Watched https://www.youtube.com/watch?v=3nlU0DKJfDU","Unknown",3503,"2024-12-16T00:33:27.067Z"
efDTP5SEdlo,"Watched https://www.youtube.com/watch?v=efDTP5SEdlo","Unknown",1246,"2024-12-15T23:13:01.954Z"
2NGkfb8DP7Q,"Watched https://www.youtube.com/watch?v=2NGkfb8DP7Q","Unknown",61,"2024-12-15T22:24:17.808Z"
CGZPOQgaLos,"Watched https://www.youtube.com/watch?v=CGZPOQgaLos","Unknown",341,"2024-12-15T22:22:39.493Z"
y47p2D5Z1l4,"Watched https://www.youtube.com/watch?v=y47p2D5Z1l4","Unknown",2777,"2024-12-15T21:33:02.784Z"
JWxg5bR7g2Q,"Watched https://www.youtube.com/watch?v=JWxg5bR7g2Q","Unknown",294,"2024-12-15T21:08:04.531Z"
UawMGmg87ho,"Watched https://www.youtube.com/watch?v=UawMGmg87ho","Unknown",734,"2024-12-15T21:07:51.647Z"
T0E7BhoBfT8,"Watched https://www.youtube.com/watch?v=T0E7BhoBfT8","Unknown",1842,"2024-12-15T21:00:14.647Z"
-hHNlB7mPLI,"Watched https://www.youtube.com/watch?v=-hHNlB7mPLI","Unknown",2776,"2024-12-15T20:33:26.954Z"
u1FjV65h0eQ,"Watched https://www.youtube.com/watch?v=u1FjV65h0eQ","Unknown",1763,"2024-12-15T20:21:03.528Z"
e2Ggi5KMpeo,"Watched https://www.youtube.com/watch?v=e2Ggi5KMpeo","Unknown",587,"2024-12-15T20:19:35.165Z"
naLmo1cWm84,"Watched https://www.youtube.com/watch?v=naLmo1cWm84","Unknown",1502,"2024-12-15T20:00:03.052Z"
7YPMkNLd83M,"Watched https://www.youtube.com/watch?v=7YPMkNLd83M","Unknown",1196,"2024-12-15T19:58:11.764Z"
